timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1769249138527,4011,Main Page,200,OK,Thread Group 3: Custom 3-10,text,true,,234249,573,20,41,https://en.wikipedia.org/wiki/Main_Page,580,0,0
1769249138527,580,Main Page-0,301,Moved Permanently,Thread Group 3: Custom 3-10,text,true,,1835,210,20,41,https://www.wikipedia.org/wiki/Main_Page,580,0,0
1769249139108,3430,Main Page-1,200,OK,Thread Group 3: Custom 3-10,text,true,,232414,363,20,41,https://en.wikipedia.org/wiki/Main_Page,494,0,0
1769249140275,2369,Main Page,200,OK,Thread Group 3: Custom 3-14,text,true,,234249,573,20,42,https://en.wikipedia.org/wiki/Main_Page,253,0,0
1769249140275,253,Main Page-0,301,Moved Permanently,Thread Group 3: Custom 3-14,text,true,,1835,210,20,42,https://www.wikipedia.org/wiki/Main_Page,253,0,0
1769249140528,2116,Main Page-1,200,OK,Thread Group 3: Custom 3-14,text,true,,232414,363,20,42,https://en.wikipedia.org/wiki/Main_Page,449,0,0
1769249133460,9312,Home Page Request,200,OK,Thread Group 1: Basic 1-7,text,true,,195760,196,7,42,https://www.wikipedia.org/,401,0,0
1769249134097,8696,Main Page,200,OK,Thread Group 3: Custom 3-20,text,true,,234249,573,20,42,https://en.wikipedia.org/wiki/Main_Page,1443,0,1345
1769249134097,1443,Main Page-0,301,Moved Permanently,Thread Group 3: Custom 3-20,text,true,,1835,210,20,42,https://www.wikipedia.org/wiki/Main_Page,1443,0,1345
1769249135542,7251,Main Page-1,200,OK,Thread Group 3: Custom 3-20,text,true,,232414,363,20,42,https://en.wikipedia.org/wiki/Main_Page,1929,0,1494
1769249126966,15842,Home Page Request,200,OK,Thread Group 2: Heavy Load 2-5,text,true,,195760,196,15,42,https://www.wikipedia.org/,2431,0,760
1769249137571,5339,Search Page Request,200,OK,Thread Group 2: Heavy Load 2-17,text,true,,58504,791,15,42,https://en.wikipedia.org/wiki/Special:Search,269,0,0
1769249137571,269,Search Page Request-0,301,Moved Permanently,Thread Group 2: Heavy Load 2-17,text,true,,1445,423,15,42,https://www.wikipedia.org/wiki/Special:Search,269,0,0
1769249137841,5069,Search Page Request-1,200,OK,Thread Group 2: Heavy Load 2-17,text,true,,57059,368,15,42,https://en.wikipedia.org/wiki/Special:Search,4840,0,3790
1769249138049,5001,Home Page Request,200,OK,Thread Group 1: Basic 1-9,text,true,,195760,196,7,41,https://www.wikipedia.org/,960,0,0
1769249136841,6397,Portal:Science,200,OK,Thread Group 3: Custom 3-15,text,true,,340690,845,20,42,https://en.wikipedia.org/wiki/Portal:Science,193,0,0
1769249136841,193,Portal:Science-0,301,Moved Permanently,Thread Group 3: Custom 3-15,text,true,,1261,423,20,42,https://www.wikipedia.org/wiki/Portal:Science,193,0,0
1769249137034,6204,Portal:Science-1,200,OK,Thread Group 3: Custom 3-15,text,true,,339429,422,20,42,https://en.wikipedia.org/wiki/Portal:Science,426,0,0
1769249131865,11391,Portal:Science,200,OK,Thread Group 3: Custom 3-4,text,true,,340687,845,20,42,https://en.wikipedia.org/wiki/Portal:Science,116,0,0
1769249131865,116,Portal:Science-0,301,Moved Permanently,Thread Group 3: Custom 3-4,text,true,,1259,423,20,42,https://www.wikipedia.org/wiki/Portal:Science,116,0,0
1769249131981,11275,Portal:Science-1,200,OK,Thread Group 3: Custom 3-4,text,true,,339428,422,20,42,https://en.wikipedia.org/wiki/Portal:Science,1096,0,0
1769249138364,4893,Home Page Request,200,OK,Thread Group 2: Heavy Load 2-24,text,true,,195760,196,15,42,https://www.wikipedia.org/,1653,0,1486
1769249140148,3593,Portal:Science,200,OK,Thread Group 3: Custom 3-19,text,true,,340690,845,20,42,https://en.wikipedia.org/wiki/Portal:Science,228,0,0
1769249140148,228,Portal:Science-0,301,Moved Permanently,Thread Group 3: Custom 3-19,text,true,,1261,423,20,42,https://www.wikipedia.org/wiki/Portal:Science,228,0,0
1769249140376,3365,Portal:Science-1,200,OK,Thread Group 3: Custom 3-19,text,true,,339429,422,20,42,https://en.wikipedia.org/wiki/Portal:Science,394,0,0
1769249137297,6582,Portal:Science,200,OK,Thread Group 3: Custom 3-13,text,true,,340690,845,20,43,https://en.wikipedia.org/wiki/Portal:Science,120,0,0
1769249137297,120,Portal:Science-0,301,Moved Permanently,Thread Group 3: Custom 3-13,text,true,,1261,423,20,43,https://www.wikipedia.org/wiki/Portal:Science,120,0,0
1769249137417,6462,Portal:Science-1,200,OK,Thread Group 3: Custom 3-13,text,true,,339429,422,20,43,https://en.wikipedia.org/wiki/Portal:Science,455,0,0
1769249139894,3994,Portal:Science,200,OK,Thread Group 3: Custom 3-17,text,true,,340690,845,20,43,https://en.wikipedia.org/wiki/Portal:Science,280,0,0
1769249139894,280,Portal:Science-0,301,Moved Permanently,Thread Group 3: Custom 3-17,text,true,,1261,423,20,43,https://www.wikipedia.org/wiki/Portal:Science,280,0,0
1769249140175,3713,Portal:Science-1,200,OK,Thread Group 3: Custom 3-17,text,true,,339429,422,20,43,https://en.wikipedia.org/wiki/Portal:Science,291,0,0
1769249140143,4017,Portal:Science,200,OK,Thread Group 3: Custom 3-6,text,true,,340690,845,20,43,https://en.wikipedia.org/wiki/Portal:Science,246,0,0
1769249140143,246,Portal:Science-0,301,Moved Permanently,Thread Group 3: Custom 3-6,text,true,,1261,423,20,43,https://www.wikipedia.org/wiki/Portal:Science,246,0,0
1769249140389,3771,Portal:Science-1,200,OK,Thread Group 3: Custom 3-6,text,true,,339429,422,20,43,https://en.wikipedia.org/wiki/Portal:Science,397,0,0
1769249141963,2222,Home Page Request,200,OK,Thread Group 2: Heavy Load 2-30,text,true,,195760,196,16,43,https://www.wikipedia.org/,645,0,220
1769249141365,2844,Home Page Request,200,OK,Thread Group 2: Heavy Load 2-29,text,true,,195760,196,16,43,https://www.wikipedia.org/,1185,0,309
1769249142562,1658,Home Page Request,200,OK,Thread Group 2: Heavy Load 2-31,text,true,,195760,196,16,43,https://www.wikipedia.org/,520,0,243
1769249140089,4142,Portal:Science,200,OK,Thread Group 3: Custom 3-9,text,true,,340690,845,20,43,https://en.wikipedia.org/wiki/Portal:Science,276,0,0
1769249140089,276,Portal:Science-0,301,Moved Permanently,Thread Group 3: Custom 3-9,text,true,,1261,423,20,43,https://www.wikipedia.org/wiki/Portal:Science,276,0,0
1769249140365,3866,Portal:Science-1,200,OK,Thread Group 3: Custom 3-9,text,true,,339429,422,20,43,https://en.wikipedia.org/wiki/Portal:Science,405,0,0
1769249137418,7154,Portal:Science,200,OK,Thread Group 3: Custom 3-1,text,true,,340690,845,20,44,https://en.wikipedia.org/wiki/Portal:Science,196,0,0
1769249137418,196,Portal:Science-0,301,Moved Permanently,Thread Group 3: Custom 3-1,text,true,,1261,423,20,44,https://www.wikipedia.org/wiki/Portal:Science,196,0,0
1769249137615,6957,Portal:Science-1,200,OK,Thread Group 3: Custom 3-1,text,true,,339429,422,20,44,https://en.wikipedia.org/wiki/Portal:Science,378,0,0
1769249139921,4782,Portal:Science,200,OK,Thread Group 3: Custom 3-12,text,true,,340690,845,20,44,https://en.wikipedia.org/wiki/Portal:Science,238,0,0
1769249139921,238,Portal:Science-0,301,Moved Permanently,Thread Group 3: Custom 3-12,text,true,,1261,423,20,44,https://www.wikipedia.org/wiki/Portal:Science,238,0,0
1769249140159,4544,Portal:Science-1,200,OK,Thread Group 3: Custom 3-12,text,true,,339429,422,20,44,https://en.wikipedia.org/wiki/Portal:Science,399,0,0
1769249136572,8174,Home Page Request,200,OK,Thread Group 2: Heavy Load 2-21,text,true,,195760,196,17,44,https://www.wikipedia.org/,773,0,458
1769249142519,2299,Main Page,200,OK,Thread Group 3: Custom 3-7,text,true,,234249,573,20,44,https://en.wikipedia.org/wiki/Main_Page,118,0,0
1769249142519,118,Main Page-0,301,Moved Permanently,Thread Group 3: Custom 3-7,text,true,,1835,210,20,44,https://www.wikipedia.org/wiki/Main_Page,118,0,0
1769249142638,2180,Main Page-1,200,OK,Thread Group 3: Custom 3-7,text,true,,232414,363,20,44,https://en.wikipedia.org/wiki/Main_Page,383,0,0
1769249139566,5329,Home Page Request,200,OK,Thread Group 2: Heavy Load 2-26,text,true,,195760,196,17,44,https://www.wikipedia.org/,644,0,425
1769249135367,9577,Home Page Request,200,OK,Thread Group 2: Heavy Load 2-19,text,true,,195760,196,17,44,https://www.wikipedia.org/,615,0,248
1769249140371,4597,Portal:Science,200,OK,Thread Group 3: Custom 3-2,text,true,,340690,845,20,45,https://en.wikipedia.org/wiki/Portal:Science,238,0,0
1769249140371,238,Portal:Science-0,301,Moved Permanently,Thread Group 3: Custom 3-2,text,true,,1261,423,20,45,https://www.wikipedia.org/wiki/Portal:Science,238,0,0
1769249140609,4359,Portal:Science-1,200,OK,Thread Group 3: Custom 3-2,text,true,,339429,422,20,45,https://en.wikipedia.org/wiki/Portal:Science,1043,0,0
1769249140162,4866,Home Page Request,200,OK,Thread Group 2: Heavy Load 2-27,text,true,,195760,196,18,45,https://www.wikipedia.org/,3864,0,500
1769249134232,11021,Portal:Science,200,OK,Thread Group 3: Custom 3-5,text,true,,340689,845,20,45,https://en.wikipedia.org/wiki/Portal:Science,3145,0,0
1769249134232,3145,Portal:Science-0,301,Moved Permanently,Thread Group 3: Custom 3-5,text,true,,1260,423,20,45,https://www.wikipedia.org/wiki/Portal:Science,3145,0,0
1769249137379,7874,Portal:Science-1,200,OK,Thread Group 3: Custom 3-5,text,true,,339429,422,20,45,https://en.wikipedia.org/wiki/Portal:Science,482,0,0
1769249137765,7581,Home Page Request,200,OK,Thread Group 2: Heavy Load 2-23,text,true,,195760,196,18,45,https://www.wikipedia.org/,4759,0,3847
1769249140764,4767,Home Page Request,200,OK,Thread Group 2: Heavy Load 2-28,text,true,,195760,196,18,45,https://www.wikipedia.org/,1786,0,1335
1769249143163,2495,Home Page Request,200,OK,Thread Group 2: Heavy Load 2-32,text,true,,195760,196,19,46,https://www.wikipedia.org/,1004,0,244
1769249142809,2941,Search Page Request,200,OK,Thread Group 2: Heavy Load 2-5,text,true,,58503,791,19,46,https://en.wikipedia.org/wiki/Special:Search,399,0,0
1769249142809,399,Search Page Request-0,301,Moved Permanently,Thread Group 2: Heavy Load 2-5,text,true,,1445,423,19,46,https://www.wikipedia.org/wiki/Special:Search,399,0,0
1769249143208,2542,Search Page Request-1,200,OK,Thread Group 2: Heavy Load 2-5,text,true,,57058,368,19,46,https://en.wikipedia.org/wiki/Special:Search,2099,0,1432
1769249144186,1704,Search Page Request,200,OK,Thread Group 2: Heavy Load 2-30,text,true,,58512,791,18,45,https://en.wikipedia.org/wiki/Special:Search,102,0,0
1769249144186,102,Search Page Request-0,301,Moved Permanently,Thread Group 2: Heavy Load 2-30,text,true,,1445,423,18,45,https://www.wikipedia.org/wiki/Special:Search,102,0,0
1769249144289,1601,Search Page Request-1,200,OK,Thread Group 2: Heavy Load 2-30,text,true,,57067,368,18,45,https://en.wikipedia.org/wiki/Special:Search,1089,0,260
1769249142773,3203,Home Page Request,200,OK,Thread Group 1: Basic 1-7,text,true,,195760,196,7,44,https://www.wikipedia.org/,495,0,0
1769249144210,1791,Search Page Request,200,OK,Thread Group 2: Heavy Load 2-29,text,true,,58504,791,17,44,https://en.wikipedia.org/wiki/Special:Search,639,0,0
1769249144210,639,Search Page Request-0,301,Moved Permanently,Thread Group 2: Heavy Load 2-29,text,true,,1445,423,17,44,https://www.wikipedia.org/wiki/Special:Search,639,0,0
1769249144850,1151,Search Page Request-1,200,OK,Thread Group 2: Heavy Load 2-29,text,true,,57059,368,17,44,https://en.wikipedia.org/wiki/Special:Search,671,0,229
1769249136830,9540,Home Page Request,200,OK,Thread Group 1: Basic 1-6,text,true,,195760,196,7,44,https://www.wikipedia.org/,526,0,0
1769249143742,2840,Main Page,200,OK,Thread Group 3: Custom 3-19,text,true,,234249,573,20,44,https://en.wikipedia.org/wiki/Main_Page,278,0,0
1769249143742,278,Main Page-0,301,Moved Permanently,Thread Group 3: Custom 3-19,text,true,,1835,210,20,44,https://www.wikipedia.org/wiki/Main_Page,278,0,0
1769249144021,2561,Main Page-1,200,OK,Thread Group 3: Custom 3-19,text,true,,232414,363,20,44,https://en.wikipedia.org/wiki/Main_Page,536,0,0
1769249144221,2571,Search Page Request,200,OK,Thread Group 2: Heavy Load 2-31,text,true,,58512,791,18,45,https://en.wikipedia.org/wiki/Special:Search,136,0,0
1769249144221,136,Search Page Request-0,301,Moved Permanently,Thread Group 2: Heavy Load 2-31,text,true,,1445,423,18,45,https://www.wikipedia.org/wiki/Special:Search,136,0,0
1769249144358,2434,Search Page Request-1,200,OK,Thread Group 2: Heavy Load 2-31,text,true,,57067,368,18,45,https://en.wikipedia.org/wiki/Special:Search,1992,0,1388
1769249145531,1297,Search Page Request,200,OK,Thread Group 2: Heavy Load 2-28,text,true,,58503,791,17,44,https://en.wikipedia.org/wiki/Special:Search,150,0,0
1769249145531,150,Search Page Request-0,301,Moved Permanently,Thread Group 2: Heavy Load 2-28,text,true,,1445,423,17,44,https://www.wikipedia.org/wiki/Special:Search,150,0,0
1769249145682,1146,Search Page Request-1,200,OK,Thread Group 2: Heavy Load 2-28,text,true,,57058,368,17,44,https://en.wikipedia.org/wiki/Special:Search,939,0,223
1769249142243,4624,Portal:Science,200,OK,Thread Group 3: Custom 3-16,text,true,,340690,845,20,43,https://en.wikipedia.org/wiki/Portal:Science,678,0,0
1769249142243,678,Portal:Science-0,301,Moved Permanently,Thread Group 3: Custom 3-16,text,true,,1261,423,20,43,https://www.wikipedia.org/wiki/Portal:Science,678,0,0
1769249142921,3946,Portal:Science-1,200,OK,Thread Group 3: Custom 3-16,text,true,,339429,422,20,43,https://en.wikipedia.org/wiki/Portal:Science,556,0,0
1769249144161,2886,Main Page,200,OK,Thread Group 3: Custom 3-6,text,true,,234249,573,20,43,https://en.wikipedia.org/wiki/Main_Page,121,0,0
1769249144161,121,Main Page-0,301,Moved Permanently,Thread Group 3: Custom 3-6,text,true,,1835,210,20,43,https://www.wikipedia.org/wiki/Main_Page,121,0,0
1769249144282,2765,Main Page-1,200,OK,Thread Group 3: Custom 3-6,text,true,,232414,363,20,43,https://en.wikipedia.org/wiki/Main_Page,331,0,0
1769249143764,3375,Home Page Request,200,OK,Thread Group 2: Heavy Load 2-33,text,true,,195760,196,16,43,https://www.wikipedia.org/,2157,0,1913
1769249144364,2824,Home Page Request,200,OK,Thread Group 2: Heavy Load 2-34,text,true,,195760,196,16,43,https://www.wikipedia.org/,641,0,282
1769249140615,6736,Home Page Request,200,OK,Thread Group 1: Basic 1-8,text,true,,195760,196,7,43,https://www.wikipedia.org/,2188,0,0
1769249143050,4334,Home Page Request,200,OK,Thread Group 1: Basic 1-9,text,true,,195760,196,6,43,https://www.wikipedia.org/,948,0,0
1769249144944,2476,Search Page Request,200,OK,Thread Group 2: Heavy Load 2-19,text,true,,58503,791,17,43,https://en.wikipedia.org/wiki/Special:Search,120,0,0
1769249144944,120,Search Page Request-0,301,Moved Permanently,Thread Group 2: Heavy Load 2-19,text,true,,1445,423,17,43,https://www.wikipedia.org/wiki/Special:Search,120,0,0
1769249145065,2355,Search Page Request-1,200,OK,Thread Group 2: Heavy Load 2-19,text,true,,57058,368,17,43,https://en.wikipedia.org/wiki/Special:Search,1976,0,259
1769249142537,5001,Portal:Science,200,OK,Thread Group 3: Custom 3-10,text,true,,340690,845,20,42,https://en.wikipedia.org/wiki/Portal:Science,107,0,0
1769249142537,107,Portal:Science-0,301,Moved Permanently,Thread Group 3: Custom 3-10,text,true,,1261,423,20,42,https://www.wikipedia.org/wiki/Portal:Science,107,0,0
1769249142644,4894,Portal:Science-1,200,OK,Thread Group 3: Custom 3-10,text,true,,339429,422,20,42,https://en.wikipedia.org/wiki/Portal:Science,624,0,0
1769249133097,14524,Main Page,200,OK,Thread Group 3: Custom 3-18,text,true,,234249,573,20,42,https://en.wikipedia.org/wiki/Main_Page,575,0,329
1769249133097,575,Main Page-0,301,Moved Permanently,Thread Group 3: Custom 3-18,text,true,,1835,210,20,42,https://www.wikipedia.org/wiki/Main_Page,575,0,329
1769249133673,13948,Main Page-1,200,OK,Thread Group 3: Custom 3-18,text,true,,232414,363,20,42,https://en.wikipedia.org/wiki/Main_Page,11184,0,10549
1769249143889,3906,Main Page,200,OK,Thread Group 3: Custom 3-17,text,true,,234249,573,20,42,https://en.wikipedia.org/wiki/Main_Page,1199,0,0
1769249143889,1199,Main Page-0,301,Moved Permanently,Thread Group 3: Custom 3-17,text,true,,1835,210,20,42,https://www.wikipedia.org/wiki/Main_Page,1199,0,0
1769249145088,2707,Main Page-1,200,OK,Thread Group 3: Custom 3-17,text,true,,232414,363,20,42,https://en.wikipedia.org/wiki/Main_Page,208,0,0
1769249142483,5348,Search Page Request,200,OK,Thread Group 2: Heavy Load 2-25,text,true,,58503,791,16,42,https://en.wikipedia.org/wiki/Special:Search,132,0,0
1769249142483,132,Search Page Request-0,301,Moved Permanently,Thread Group 2: Heavy Load 2-25,text,true,,1445,423,16,42,https://www.wikipedia.org/wiki/Special:Search,132,0,0
1769249142616,5215,Search Page Request-1,200,OK,Thread Group 2: Heavy Load 2-25,text,true,,57058,368,16,42,https://en.wikipedia.org/wiki/Special:Search,4139,0,3098
1769249144572,3260,Main Page,200,OK,Thread Group 3: Custom 3-1,text,true,,234249,573,20,42,https://en.wikipedia.org/wiki/Main_Page,113,0,0
1769249144572,114,Main Page-0,301,Moved Permanently,Thread Group 3: Custom 3-1,text,true,,1835,210,20,42,https://www.wikipedia.org/wiki/Main_Page,113,0,0
1769249144686,3146,Main Page-1,200,OK,Thread Group 3: Custom 3-1,text,true,,232414,363,20,42,https://en.wikipedia.org/wiki/Main_Page,1180,0,0
1769249138613,9220,Portal:Science,200,OK,Thread Group 3: Custom 3-8,text,true,,340690,845,20,42,https://en.wikipedia.org/wiki/Portal:Science,586,0,0
1769249138613,586,Portal:Science-0,301,Moved Permanently,Thread Group 3: Custom 3-8,text,true,,1261,423,20,42,https://www.wikipedia.org/wiki/Portal:Science,586,0,0
1769249139199,8634,Portal:Science-1,200,OK,Thread Group 3: Custom 3-8,text,true,,339429,422,20,42,https://en.wikipedia.org/wiki/Portal:Science,620,0,0
1769249145658,2180,Search Page Request,200,OK,Thread Group 2: Heavy Load 2-32,text,true,,58504,791,15,41,https://en.wikipedia.org/wiki/Special:Search,103,0,0
1769249145658,103,Search Page Request-0,301,Moved Permanently,Thread Group 2: Heavy Load 2-32,text,true,,1445,423,15,41,https://www.wikipedia.org/wiki/Special:Search,103,0,0
1769249145761,2077,Search Page Request-1,200,OK,Thread Group 2: Heavy Load 2-32,text,true,,57059,368,15,41,https://en.wikipedia.org/wiki/Special:Search,1665,0,225
1769249145029,2809,Search Page Request,200,OK,Thread Group 2: Heavy Load 2-27,text,true,,58504,791,15,41,https://en.wikipedia.org/wiki/Special:Search,113,0,0
1769249145029,113,Search Page Request-0,301,Moved Permanently,Thread Group 2: Heavy Load 2-27,text,true,,1445,423,15,41,https://www.wikipedia.org/wiki/Special:Search,113,0,0
1769249145143,2695,Search Page Request-1,200,OK,Thread Group 2: Heavy Load 2-27,text,true,,57059,368,15,41,https://en.wikipedia.org/wiki/Special:Search,883,0,231
1769249145346,2814,Search Page Request,200,OK,Thread Group 2: Heavy Load 2-23,text,true,,58504,791,14,40,https://en.wikipedia.org/wiki/Special:Search,293,0,0
1769249142645,5516,Portal:Science,200,OK,Thread Group 3: Custom 3-14,text,true,,340690,845,20,40,https://en.wikipedia.org/wiki/Portal:Science,714,0,0
1769249145346,293,Search Page Request-0,301,Moved Permanently,Thread Group 2: Heavy Load 2-23,text,true,,1445,423,14,40,https://www.wikipedia.org/wiki/Special:Search,293,0,0
1769249142645,714,Portal:Science-0,301,Moved Permanently,Thread Group 3: Custom 3-14,text,true,,1261,423,20,40,https://www.wikipedia.org/wiki/Portal:Science,714,0,0
1769249145640,2520,Search Page Request-1,200,OK,Thread Group 2: Heavy Load 2-23,text,true,,57059,368,14,40,https://en.wikipedia.org/wiki/Special:Search,1915,0,1122
1769249143359,4802,Portal:Science-1,200,OK,Thread Group 3: Custom 3-14,text,true,,339429,422,20,40,https://en.wikipedia.org/wiki/Portal:Science,468,0,0
1769249144232,3941,Main Page,200,OK,Thread Group 3: Custom 3-9,text,true,,234249,573,20,39,https://en.wikipedia.org/wiki/Main_Page,675,0,0
1769249144232,676,Main Page-0,301,Moved Permanently,Thread Group 3: Custom 3-9,text,true,,1835,210,20,39,https://www.wikipedia.org/wiki/Main_Page,675,0,0
1769249144908,3265,Main Page-1,200,OK,Thread Group 3: Custom 3-9,text,true,,232414,363,20,39,https://en.wikipedia.org/wiki/Main_Page,750,0,0
1769249144968,3277,Main Page,200,OK,Thread Group 3: Custom 3-2,text,true,,234249,573,20,39,https://en.wikipedia.org/wiki/Main_Page,114,0,0
1769249144968,114,Main Page-0,301,Moved Permanently,Thread Group 3: Custom 3-2,text,true,,1835,210,20,39,https://www.wikipedia.org/wiki/Main_Page,114,0,0
1769249145082,3163,Main Page-1,200,OK,Thread Group 3: Custom 3-2,text,true,,232414,363,20,39,https://en.wikipedia.org/wiki/Main_Page,599,0,0
1769249141562,6707,Home Page Request,200,OK,Thread Group 1: Basic 1-4,text,true,,195760,196,6,39,https://www.wikipedia.org/,920,0,0
1769249143238,5109,Main Page,200,OK,Thread Group 3: Custom 3-15,text,true,,234249,573,20,39,https://en.wikipedia.org/wiki/Main_Page,971,0,0
1769249143238,971,Main Page-0,301,Moved Permanently,Thread Group 3: Custom 3-15,text,true,,1835,210,20,39,https://www.wikipedia.org/wiki/Main_Page,971,0,0
1769249144209,4138,Main Page-1,200,OK,Thread Group 3: Custom 3-15,text,true,,232414,363,20,39,https://en.wikipedia.org/wiki/Main_Page,560,0,0
1769249144745,3813,Search Page Request,200,OK,Thread Group 2: Heavy Load 2-21,text,true,,58511,791,13,39,https://en.wikipedia.org/wiki/Special:Search,117,0,0
1769249144745,117,Search Page Request-0,301,Moved Permanently,Thread Group 2: Heavy Load 2-21,text,true,,1445,423,13,39,https://www.wikipedia.org/wiki/Special:Search,117,0,0
1769249144863,3695,Search Page Request-1,200,OK,Thread Group 2: Heavy Load 2-21,text,true,,57066,368,13,39,https://en.wikipedia.org/wiki/Special:Search,2980,0,1888
1769249147189,1435,Search Page Request,200,OK,Thread Group 2: Heavy Load 2-34,text,true,,58504,791,13,39,https://en.wikipedia.org/wiki/Special:Search,218,0,0
1769249147189,218,Search Page Request-0,301,Moved Permanently,Thread Group 2: Heavy Load 2-34,text,true,,1445,423,13,39,https://www.wikipedia.org/wiki/Special:Search,218,0,0
1769249147408,1216,Search Page Request-1,200,OK,Thread Group 2: Heavy Load 2-34,text,true,,57059,368,13,39,https://en.wikipedia.org/wiki/Special:Search,1069,0,373
1769249143878,4779,Main Page,200,OK,Thread Group 3: Custom 3-13,text,true,,234249,573,20,38,https://en.wikipedia.org/wiki/Main_Page,115,0,0
1769249143878,115,Main Page-0,301,Moved Permanently,Thread Group 3: Custom 3-13,text,true,,1835,210,20,38,https://www.wikipedia.org/wiki/Main_Page,115,0,0
1769249143993,4664,Main Page-1,200,OK,Thread Group 3: Custom 3-13,text,true,,232414,363,20,38,https://en.wikipedia.org/wiki/Main_Page,795,0,0
1769249145575,3167,Home Page Request,200,OK,Thread Group 2: Heavy Load 2-36,text,true,,195760,196,12,38,https://www.wikipedia.org/,758,0,244
1769249142792,6049,Portal:Science,200,OK,Thread Group 3: Custom 3-20,text,true,,340690,845,20,38,https://en.wikipedia.org/wiki/Portal:Science,117,0,0
1769249142792,117,Portal:Science-0,301,Moved Permanently,Thread Group 3: Custom 3-20,text,true,,1261,423,20,38,https://www.wikipedia.org/wiki/Portal:Science,117,0,0
1769249142909,5932,Portal:Science-1,200,OK,Thread Group 3: Custom 3-20,text,true,,339429,422,20,38,https://en.wikipedia.org/wiki/Portal:Science,383,0,0
1769249147363,1587,Home Page Request,200,OK,Thread Group 2: Heavy Load 2-39,text,true,,195760,196,12,38,https://www.wikipedia.org/,500,0,261
1769249144704,4264,Main Page,200,OK,Thread Group 3: Custom 3-12,text,true,,234249,573,20,38,https://en.wikipedia.org/wiki/Main_Page,107,0,0
1769249144704,107,Main Page-0,301,Moved Permanently,Thread Group 3: Custom 3-12,text,true,,1835,210,20,38,https://www.wikipedia.org/wiki/Main_Page,107,0,0
1769249144811,4157,Main Page-1,200,OK,Thread Group 3: Custom 3-12,text,true,,232414,363,20,38,https://en.wikipedia.org/wiki/Main_Page,1048,0,0
1769249146867,2238,Main Page,200,OK,Thread Group 3: Custom 3-16,text,true,,234249,573,20,38,https://en.wikipedia.org/wiki/Main_Page,114,0,0
1769249146867,114,Main Page-0,301,Moved Permanently,Thread Group 3: Custom 3-16,text,true,,1835,210,20,38,https://www.wikipedia.org/wiki/Main_Page,114,0,0
1769249146982,2123,Main Page-1,200,OK,Thread Group 3: Custom 3-16,text,true,,232414,363,20,38,https://en.wikipedia.org/wiki/Main_Page,431,0,0
1769249146765,2615,Home Page Request,200,OK,Thread Group 2: Heavy Load 2-38,text,true,,195760,196,13,39,https://www.wikipedia.org/,661,0,223
1769249144818,4659,Portal:Science,200,OK,Thread Group 3: Custom 3-7,text,true,,340690,845,20,39,https://en.wikipedia.org/wiki/Portal:Science,113,0,0
1769249144818,113,Portal:Science-0,301,Moved Permanently,Thread Group 3: Custom 3-7,text,true,,1261,423,20,39,https://www.wikipedia.org/wiki/Portal:Science,113,0,0
1769249144932,4545,Portal:Science-1,200,OK,Thread Group 3: Custom 3-7,text,true,,339429,422,20,39,https://en.wikipedia.org/wiki/Portal:Science,927,0,0
1769249144895,4864,Search Page Request,200,OK,Thread Group 2: Heavy Load 2-26,text,true,,58504,791,13,39,https://en.wikipedia.org/wiki/Special:Search,3439,0,0
1769249144895,3439,Search Page Request-0,301,Moved Permanently,Thread Group 2: Heavy Load 2-26,text,true,,1445,423,13,39,https://www.wikipedia.org/wiki/Special:Search,3439,0,0
1769249148336,1423,Search Page Request-1,200,OK,Thread Group 2: Heavy Load 2-26,text,true,,57059,368,13,39,https://en.wikipedia.org/wiki/Special:Search,1101,0,383
1769249137011,12804,Home Page Request,200,OK,Thread Group 1: Basic 1-10,text,true,,195760,196,6,39,https://www.wikipedia.org/,501,0,0
1769249147140,2863,Search Page Request,200,OK,Thread Group 2: Heavy Load 2-33,text,true,,58504,791,13,39,https://en.wikipedia.org/wiki/Special:Search,262,0,0
1769249147140,262,Search Page Request-0,301,Moved Permanently,Thread Group 2: Heavy Load 2-33,text,true,,1445,423,13,39,https://www.wikipedia.org/wiki/Special:Search,262,0,0
1769249147403,2600,Search Page Request-1,200,OK,Thread Group 2: Heavy Load 2-33,text,true,,57059,368,13,39,https://en.wikipedia.org/wiki/Special:Search,1915,0,371
1769249146165,3844,Home Page Request,200,OK,Thread Group 2: Heavy Load 2-37,text,true,,195760,196,12,38,https://www.wikipedia.org/,974,0,301
1769249145253,4830,Main Page,200,OK,Thread Group 3: Custom 3-5,text,true,,234249,573,20,38,https://en.wikipedia.org/wiki/Main_Page,119,0,0
1769249145253,119,Main Page-0,301,Moved Permanently,Thread Group 3: Custom 3-5,text,true,,1835,210,20,38,https://www.wikipedia.org/wiki/Main_Page,119,0,0
1769249145372,4711,Main Page-1,200,OK,Thread Group 3: Custom 3-5,text,true,,232414,363,20,38,https://en.wikipedia.org/wiki/Main_Page,582,0,0
1769249148161,2078,Main Page,200,OK,Thread Group 3: Custom 3-14,text,true,,234249,573,20,38,https://en.wikipedia.org/wiki/Main_Page,107,0,0
